Area Prefix	Area Name
1808555	USA Directory Assistance
1810555	USA Directory Assistance
1812555	USA Directory Assistance
1813555	USA Directory Assistance
1814555	USA Directory Assistance
1815555	USA Directory Assistance
1816555	USA Directory Assistance
1817555	USA Directory Assistance
1818555	USA Directory Assistance
1828555	USA Directory Assistance
1830555	USA Directory Assistance
1831555	USA Directory Assistance
1832555	USA Directory Assistance
1835555	USA Directory Assistance
1843555	USA Directory Assistance
1845555	USA Directory Assistance
1847555	USA Directory Assistance
1848555	USA Directory Assistance
1850555	USA Directory Assistance
1856555	USA Directory Assistance
1857555	USA Directory Assistance
1858555	USA Directory Assistance
1859555	USA Directory Assistance
1860555	USA Directory Assistance
1862555	USA Directory Assistance
1863555	USA Directory Assistance
1864555	USA Directory Assistance
1865555	USA Directory Assistance
1870555	USA Directory Assistance
1872555	USA Directory Assistance
1878555	USA Directory Assistance
1901555	USA Directory Assistance
1903555	USA Directory Assistance
1904555	USA Directory Assistance
1906555	USA Directory Assistance
1907555	USA Directory Assistance
1908555	USA Directory Assistance
1909555	USA Directory Assistance
1910555	USA Directory Assistance
1912555	USA Directory Assistance
1913555	USA Directory Assistance
1914555	USA Directory Assistance
1915555	USA Directory Assistance
1916555	USA Directory Assistance
1917555	USA Directory Assistance
1918555	USA Directory Assistance
1919555	USA Directory Assistance
1920555	USA Directory Assistance
1925555	USA Directory Assistance
1928555	USA Directory Assistance
1929555	USA Directory Assistance
1931555	USA Directory Assistance
1935555	USA Directory Assistance
1936555	USA Directory Assistance
1937555	USA Directory Assistance
1938555	USA Directory Assistance
1940555	USA Directory Assistance
1941555	USA Directory Assistance
1947555	USA Directory Assistance
1949555	USA Directory Assistance
1951555	USA Directory Assistance
1952555	USA Directory Assistance
1954555	USA Directory Assistance
1956555	USA Directory Assistance
1959555	USA Directory Assistance
1970555	USA Directory Assistance
1971555	USA Directory Assistance
1972555	USA Directory Assistance
1973555	USA Directory Assistance
1978555	USA Directory Assistance
1979555	USA Directory Assistance
1980555	USA Directory Assistance
1984555	USA Directory Assistance
1985555	USA Directory Assistance
1989555	USA Directory Assistance
1800	USA Toll Free
1844	USA Toll Free
1855	USA Toll Free
1866	USA Toll Free
1877	USA Toll Free
1888	USA Toll Free
1907	USA-832 C (ALASKA)
1808	USA-834 C (HAWAII)
1	USA.
256	Uganda
25679	Uganda Mobile - Africell
25670	Uganda Mobile - Airtel
25675	Uganda Mobile - Airtel
256477	Uganda Mobile - Gemtel
25632	Uganda Mobile - MTN
25639	Uganda Mobile - MTN
25677	Uganda Mobile - MTN
25678	Uganda Mobile - MTN
2567	Uganda Mobile - Others
25674	Uganda Mobile - Smart
25671	Uganda Mobile - UTL
25672	Uganda Mobile - Vodafone
25641	Uganda - Kampala
256205	Uganda - Roke
380	Ukraine
3808929	Ukraine Mobile
38091	Ukraine Mobile
38092	Ukraine Mobile
38094	Ukraine Mobile
38063	Ukraine Mobile - Astelit
38073	Ukraine Mobile - Astelit
38093	Ukraine Mobile - Astelit
38067	Ukraine Mobile - Kievstar
38068	Ukraine Mobile - Kievstar
38096	Ukraine Mobile - Kievstar
38097	Ukraine Mobile - Kievstar
38098	Ukraine Mobile - Kievstar
38050	Ukraine Mobile - MTS
38066	Ukraine Mobile - MTS
38095	Ukraine Mobile - MTS
38099	Ukraine Mobile - MTS
3809281	Ukraine - Premium
971	United Arab Emirates
97152	United Arab Emirates Mobile - DU
97155	United Arab Emirates Mobile - DU
97150	United Arab Emirates Mobile - Etisalat
97154	United Arab Emirates Mobile - Etisalat
97156	United Arab Emirates Mobile - Etisalat
44	United Kingdom
443	United Kingdom 03 Wide
447	United Kingdom Mobile
447520	United Kingdom Mobile
447524	United Kingdom Mobile
4475325	United Kingdom Mobile
4475326	United Kingdom Mobile
4475327	United Kingdom Mobile
4475328	United Kingdom Mobile
4475329	United Kingdom Mobile
447625	United Kingdom Mobile
4476251	United Kingdom Mobile
4476252	United Kingdom Mobile
4476253	United Kingdom Mobile
4476254	United Kingdom Mobile
4476255	United Kingdom Mobile
4476256	United Kingdom Mobile
4476257	United Kingdom Mobile
4476260	United Kingdom Mobile
4476261	United Kingdom Mobile
4476262	United Kingdom Mobile
4476263	United Kingdom Mobile
4476264	United Kingdom Mobile
4476265	United Kingdom Mobile
4476266	United Kingdom Mobile
4476267	United Kingdom Mobile
4476268	United Kingdom Mobile
4476269	United Kingdom Mobile
447644	United Kingdom Mobile
4476440	United Kingdom Mobile
4476441	United Kingdom Mobile
447669	United Kingdom Mobile
4476690	United Kingdom Mobile
4476691	United Kingdom Mobile
4476692	United Kingdom Mobile
4476698	United Kingdom Mobile
4476699	United Kingdom Mobile
4476930	United Kingdom Mobile
4476931	United Kingdom Mobile
4476932	United Kingdom Mobile
4476933	United Kingdom Mobile
4476934	United Kingdom Mobile
4476935	United Kingdom Mobile
4476936	United Kingdom Mobile
4476937	United Kingdom Mobile
4476938	United Kingdom Mobile
4476939	United Kingdom Mobile
4478644	United Kingdom Mobile
4478921	United Kingdom Mobile
4478925	United Kingdom Mobile
4473970	United Kingdom Mobile - H3G
4473971	United Kingdom Mobile - H3G
4473972	United Kingdom Mobile - H3G
4473973	United Kingdom Mobile - H3G
4473975	United Kingdom Mobile - H3G
4473976	United Kingdom Mobile - H3G
4473977	United Kingdom Mobile - H3G
4473978	United Kingdom Mobile - H3G
4473979	United Kingdom Mobile - H3G
447400	United Kingdom Mobile - H3G
447401	United Kingdom Mobile - H3G
447402	United Kingdom Mobile - H3G
447403	United Kingdom Mobile - H3G
447411	United Kingdom Mobile - H3G
447412	United Kingdom Mobile - H3G
447413	United Kingdom Mobile - H3G
447414	United Kingdom Mobile - H3G
4474170	United Kingdom Mobile - H3G
447426	United Kingdom Mobile - H3G
447427	United Kingdom Mobile - H3G
447428	United Kingdom Mobile - H3G
447429	United Kingdom Mobile - H3G
447445	United Kingdom Mobile - H3G
447446	United Kingdom Mobile - H3G
447447	United Kingdom Mobile - H3G
447449	United Kingdom Mobile - H3G
447450	United Kingdom Mobile - H3G
447453	United Kingdom Mobile - H3G
447454	United Kingdom Mobile - H3G
447455	United Kingdom Mobile - H3G
447456	United Kingdom Mobile - H3G
447460	United Kingdom Mobile - H3G
447462	United Kingdom Mobile - H3G
447463	United Kingdom Mobile - H3G
447472	United Kingdom Mobile - H3G
447473	United Kingdom Mobile - H3G
447474	United Kingdom Mobile - H3G
447475	United Kingdom Mobile - H3G
447476	United Kingdom Mobile - H3G
447477	United Kingdom Mobile - H3G
447478	United Kingdom Mobile - H3G
447479	United Kingdom Mobile - H3G
447480	United Kingdom Mobile - H3G
447481	United Kingdom Mobile - H3G
447482	United Kingdom Mobile - H3G
447490	United Kingdom Mobile - H3G
447491	United Kingdom Mobile - H3G
447492	United Kingdom Mobile - H3G
447533	United Kingdom Mobile - H3G
447575	United Kingdom Mobile - H3G
447576	United Kingdom Mobile - H3G
447577	United Kingdom Mobile - H3G
447578	United Kingdom Mobile - H3G
447588	United Kingdom Mobile - H3G
4477000	United Kingdom Mobile - H3G
447723	United Kingdom Mobile - H3G
447727	United Kingdom Mobile - H3G
447728	United Kingdom Mobile - H3G
447735	United Kingdom Mobile - H3G
447737	United Kingdom Mobile - H3G
447782	United Kingdom Mobile - H3G
447828	United Kingdom Mobile - H3G
447830	United Kingdom Mobile - H3G
447832	United Kingdom Mobile - H3G
447838	United Kingdom Mobile - H3G
447846	United Kingdom Mobile - H3G
447848	United Kingdom Mobile - H3G
447853	United Kingdom Mobile - H3G
447859	United Kingdom Mobile - H3G
447861	United Kingdom Mobile - H3G
447862	United Kingdom Mobile - H3G
447863	United Kingdom Mobile - H3G
447865	United Kingdom Mobile - H3G
447868	United Kingdom Mobile - H3G
447869	United Kingdom Mobile - H3G
447877	United Kingdom Mobile - H3G
447878	United Kingdom Mobile - H3G
447882	United Kingdom Mobile - H3G
447883	United Kingdom Mobile - H3G
447886	United Kingdom Mobile - H3G
447888	United Kingdom Mobile - H3G
447897	United Kingdom Mobile - H3G
447898	United Kingdom Mobile - H3G
447915	United Kingdom Mobile - H3G
447916	United Kingdom Mobile - H3G
447988	United Kingdom Mobile - H3G
447509	United Kingdom Mobile - Jersey
447797	United Kingdom Mobile - Jersey
447937	United Kingdom Mobile - Jersey
447404	United Kingdom Mobile - Lycamobile
447405	United Kingdom Mobile - Lycamobile
4474063	United Kingdom Mobile - Lycamobile
4474066	United Kingdom Mobile - Lycamobile
4474067	United Kingdom Mobile - Lycamobile
4474068	United Kingdom Mobile - Lycamobile
4474172	United Kingdom Mobile - Lycamobile
4474173	United Kingdom Mobile - Lycamobile
4474174	United Kingdom Mobile - Lycamobile
4474175	United Kingdom Mobile - Lycamobile
4474177	United Kingdom Mobile - Lycamobile
4474182	United Kingdom Mobile - Lycamobile
4474183	United Kingdom Mobile - Lycamobile
4474185	United Kingdom Mobile - Lycamobile
4474186	United Kingdom Mobile - Lycamobile
447424	United Kingdom Mobile - Lycamobile
447438	United Kingdom Mobile - Lycamobile
4474400	United Kingdom Mobile - Lycamobile
4474401	United Kingdom Mobile - Lycamobile
4474402	United Kingdom Mobile - Lycamobile
4474403	United Kingdom Mobile - Lycamobile
4474404	United Kingdom Mobile - Lycamobile
4474405	United Kingdom Mobile - Lycamobile
4474406	United Kingdom Mobile - Lycamobile
4474407	United Kingdom Mobile - Lycamobile
4474409	United Kingdom Mobile - Lycamobile
4474416	United Kingdom Mobile - Lycamobile
4474418	United Kingdom Mobile - Lycamobile
447448	United Kingdom Mobile - Lycamobile
4474512	United Kingdom Mobile - Lycamobile
4474570	United Kingdom Mobile - Lycamobile
447464	United Kingdom Mobile - Lycamobile
447466	United Kingdom Mobile - Lycamobile
4475599	United Kingdom Mobile - Lycamobile
4475894	United Kingdom Mobile - Lycamobile
4475895	United Kingdom Mobile - Lycamobile
4475896	United Kingdom Mobile - Lycamobile
4475897	United Kingdom Mobile - Lycamobile
4478744	United Kingdom Mobile - Lycamobile
4478745	United Kingdom Mobile - Lycamobile
4478930	United Kingdom Mobile - Lycamobile
4478938	United Kingdom Mobile - Lycamobile
4478939	United Kingdom Mobile - Lycamobile
447624	United Kingdom Mobile - Manx Telecom
447106	United Kingdom Mobile - O2
447107	United Kingdom Mobile - O2
447394	United Kingdom Mobile - O2
447395	United Kingdom Mobile - O2
447430	United Kingdom Mobile - O2
447431	United Kingdom Mobile - O2
447461	United Kingdom Mobile - O2
44751	United Kingdom Mobile - O2
447521	United Kingdom Mobile - O2
447522	United Kingdom Mobile - O2
447523	United Kingdom Mobile - O2
447525	United Kingdom Mobile - O2
447526	United Kingdom Mobile - O2
44754	United Kingdom Mobile - O2
44756	United Kingdom Mobile - O2
44759	United Kingdom Mobile - O2
447701	United Kingdom Mobile - O2
447702	United Kingdom Mobile - O2
447703	United Kingdom Mobile - O2
447704	United Kingdom Mobile - O2
447705	United Kingdom Mobile - O2
447706	United Kingdom Mobile - O2
447707	United Kingdom Mobile - O2
447708	United Kingdom Mobile - O2
447709	United Kingdom Mobile - O2
447710	United Kingdom Mobile - O2
447711	United Kingdom Mobile - O2
447712	United Kingdom Mobile - O2
447713	United Kingdom Mobile - O2
447714	United Kingdom Mobile - O2
447715	United Kingdom Mobile - O2
447716	United Kingdom Mobile - O2
447718	United Kingdom Mobile - O2
447719	United Kingdom Mobile - O2
447720	United Kingdom Mobile - O2
447724	United Kingdom Mobile - O2
447725	United Kingdom Mobile - O2
447729	United Kingdom Mobile - O2
447730	United Kingdom Mobile - O2
447731	United Kingdom Mobile - O2
447732	United Kingdom Mobile - O2
447734	United Kingdom Mobile - O2
447736	United Kingdom Mobile - O2
447738	United Kingdom Mobile - O2
447739	United Kingdom Mobile - O2
447740	United Kingdom Mobile - O2
447742	United Kingdom Mobile - O2
447743	United Kingdom Mobile - O2
447745	United Kingdom Mobile - O2
447746	United Kingdom Mobile - O2
447749	United Kingdom Mobile - O2
447750	United Kingdom Mobile - O2
447751	United Kingdom Mobile - O2
447752	United Kingdom Mobile - O2
447753	United Kingdom Mobile - O2
447754	United Kingdom Mobile - O2
447756	United Kingdom Mobile - O2
447759	United Kingdom Mobile - O2
447761	United Kingdom Mobile - O2
447762	United Kingdom Mobile - O2
447763	United Kingdom Mobile - O2
447764	United Kingdom Mobile - O2
447783	United Kingdom Mobile - O2
447784	United Kingdom Mobile - O2
447793	United Kingdom Mobile - O2
447801	United Kingdom Mobile - O2
447802	United Kingdom Mobile - O2
447803	United Kingdom Mobile - O2
447808	United Kingdom Mobile - O2
447809	United Kingdom Mobile - O2
447819	United Kingdom Mobile - O2
447820	United Kingdom Mobile - O2
447821	United Kingdom Mobile - O2
447834	United Kingdom Mobile - O2
447835	United Kingdom Mobile - O2
447840	United Kingdom Mobile - O2
447841	United Kingdom Mobile - O2
447842	United Kingdom Mobile - O2
447843	United Kingdom Mobile - O2
447844	United Kingdom Mobile - O2
447845	United Kingdom Mobile - O2
447849	United Kingdom Mobile - O2
447850	United Kingdom Mobile - O2
447851	United Kingdom Mobile - O2
447856	United Kingdom Mobile - O2
447857	United Kingdom Mobile - O2
447858	United Kingdom Mobile - O2
447860	United Kingdom Mobile - O2
447864	United Kingdom Mobile - O2
447871	United Kingdom Mobile - O2
4478720	United Kingdom Mobile - O2
4478721	United Kingdom Mobile - O2
4478722	United Kingdom Mobile - O2
4478723	United Kingdom Mobile - O2
4478724	United Kingdom Mobile - O2
4478725	United Kingdom Mobile - O2
4478726	United Kingdom Mobile - O2
4478728	United Kingdom Mobile - O2
4478729	United Kingdom Mobile - O2
447873	United Kingdom Mobile - O2
4478740	United Kingdom Mobile - O2
4478741	United Kingdom Mobile - O2
4478742	United Kingdom Mobile - O2
4478743	United Kingdom Mobile - O2
4478746	United Kingdom Mobile - O2
4478747	United Kingdom Mobile - O2
4478748	United Kingdom Mobile - O2
4478749	United Kingdom Mobile - O2
447885	United Kingdom Mobile - O2
447889	United Kingdom Mobile - O2
447892	United Kingdom Mobile - O2
4478932	United Kingdom Mobile - O2
4478934	United Kingdom Mobile - O2
4478935	United Kingdom Mobile - O2
4478936	United Kingdom Mobile - O2
4478937	United Kingdom Mobile - O2
447894	United Kingdom Mobile - O2
447895	United Kingdom Mobile - O2
447902	United Kingdom Mobile - O2
447907	United Kingdom Mobile - O2
447912	United Kingdom Mobile - O2
447921	United Kingdom Mobile - O2
447922	United Kingdom Mobile - O2
447923	United Kingdom Mobile - O2
447925	United Kingdom Mobile - O2
447926	United Kingdom Mobile - O2
447927	United Kingdom Mobile - O2
447928	United Kingdom Mobile - O2
447933	United Kingdom Mobile - O2
447934	United Kingdom Mobile - O2
447935	United Kingdom Mobile - O2
447936	United Kingdom Mobile - O2
447938	United Kingdom Mobile - O2
447955	United Kingdom Mobile - O2
447999	United Kingdom Mobile - O2
447409	United Kingdom Mobile - Orange
447410	United Kingdom Mobile - Orange
447416	United Kingdom Mobile - Orange
447419	United Kingdom Mobile - Orange
447420	United Kingdom Mobile - Orange
447421	United Kingdom Mobile - Orange
447422	United Kingdom Mobile - Orange
447527	United Kingdom Mobile - Orange
447528	United Kingdom Mobile - Orange
447529	United Kingdom Mobile - Orange
447530	United Kingdom Mobile - Orange
447531	United Kingdom Mobile - Orange
447532	United Kingdom Mobile - Orange
447536	United Kingdom Mobile - Orange
447556	United Kingdom Mobile - Orange
447579	United Kingdom Mobile - Orange
447580	United Kingdom Mobile - Orange
447581	United Kingdom Mobile - Orange
447582	United Kingdom Mobile - Orange
447583	United Kingdom Mobile - Orange
447772	United Kingdom Mobile - Orange
447773	United Kingdom Mobile - Orange
447779	United Kingdom Mobile - Orange
447790	United Kingdom Mobile - Orange
447791	United Kingdom Mobile - Orange
447792	United Kingdom Mobile - Orange
447794	United Kingdom Mobile - Orange
447800	United Kingdom Mobile - Orange
447805	United Kingdom Mobile - Orange
447807	United Kingdom Mobile - Orange
447811	United Kingdom Mobile - Orange
447812	United Kingdom Mobile - Orange
447813	United Kingdom Mobile - Orange
447814	United Kingdom Mobile - Orange
447815	United Kingdom Mobile - Orange
447816	United Kingdom Mobile - Orange
447817	United Kingdom Mobile - Orange
447837	United Kingdom Mobile - Orange
447854	United Kingdom Mobile - Orange
447855	United Kingdom Mobile - Orange
447866	United Kingdom Mobile - Orange
447870	United Kingdom Mobile - Orange
447875	United Kingdom Mobile - Orange
447890	United Kingdom Mobile - Orange
447891	United Kingdom Mobile - Orange
447896	United Kingdom Mobile - Orange
447929	United Kingdom Mobile - Orange
447964	United Kingdom Mobile - Orange
447965	United Kingdom Mobile - Orange
447966	United Kingdom Mobile - Orange
447967	United Kingdom Mobile - Orange
447968	United Kingdom Mobile - Orange
447969	United Kingdom Mobile - Orange
447970	United Kingdom Mobile - Orange
447971	United Kingdom Mobile - Orange
447972	United Kingdom Mobile - Orange
447973	United Kingdom Mobile - Orange
447974	United Kingdom Mobile - Orange
447975	United Kingdom Mobile - Orange
447976	United Kingdom Mobile - Orange
447977	United Kingdom Mobile - Orange
447980	United Kingdom Mobile - Orange
